Edad,Ingresos mensuales,Dependientes,Porcentaje de endeudamiento,Situación Laboral,Nivel Educativo,Estado Civil,Puntaje de Crédito,Incumplimientos Previos,Monto del Préstamo,Provincias,Calificación de Riesgo
20,5166.666666666667,0.0,0.1966935483870967,Desempleado,Secundario,Soltero,760.0,4.0,12195.0,Madrid,Bajo
49,2355.1666666666665,3.0,,Desempleado,Universitario,Viudo,699.0,1.0,27544.0,Sevilla,Bajo
46,5814.416666666667,0.0,0.4952345463144769,Empleado,Universitario,Soltero,792.0,4.0,34554.0,Alicante,Bajo
47,2734.833333333333,3.0,1.0940947041257847,Desempleado,Universitario,Divorciado,759.0,0.0,35906.0,Málaga,Bajo
51,2113.583333333333,1.0,0.8641327918621614,Desempleado,Secundario,Viudo,619.0,2.0,21917.0,Vizcaya,Bajo
28,6854.75,4.0,0.5808867330439963,Autónomo,Universitario,Divorciado,710.0,0.0,47782.0,A Coruña,Bajo
51,2585.25,0.0,,Autónomo,Universitario,Soltero,693.0,0.0,27544.0,Pontevedra,Bajo
33,5814.416666666667,0.0,0.221690338669686,Desempleado,Universitario,Casado,718.0,0.0,15468.0,Granada,Bajo
28,7792.583333333333,1.0,0.3945632064676883,Desempleado,Universitario,Viudo,783.0,3.0,36896.0,Córdoba,Bajo
43,9009.333333333334,3.0,,Desempleado,Secundario,Casado,711.0,3.0,27544.0,Girona,Bajo
62,5814.416666666667,3.0,0.4233156091898012,Empleado,Universitario,Divorciado,630.0,4.0,29536.0,Almería,Bajo
54,7297.25,0.0,0.2926901686708463,Empleado,Secundario,Casado,699.0,2.0,25630.0,Jaén,Bajo
42,3497.6666666666665,0.0,0.9525159630229676,Autónomo,Universitario,Casado,699.0,0.0,39979.0,Castellón,Bajo
31,5814.416666666667,4.0,0.1324437819787023,Empleado,Universitario,Casado,694.0,1.0,9241.0,Huelva,Bajo
25,4089.5833333333335,0.0,0.1554151808456444,Autónomo,Universitario,Viudo,766.0,3.0,7627.0,Islas Baleares,Bajo
49,8728.583333333334,0.0,0.2056271063460088,Autónomo,Secundario,Soltero,690.0,4.0,21538.0,Santa Cruz de Tenerife,Bajo
66,5814.416666666667,0.0,0.3497914666131598,Autónomo,Universitario,Soltero,755.0,0.0,24406.0,León,Alto
62,5814.416666666667,0.0,,Desempleado,Universitario,Divorciado,618.0,0.0,27544.0,Lugo,Bajo
50,5814.416666666667,0.0,0.5585685007094435,Desempleado,Universitario,Soltero,631.0,2.0,38973.0,Cáceres,Bajo
30,5814.416666666667,0.0,0.5240135869175756,Empleado,Universitario,Casado,683.0,2.0,36562.0,Guadalajara,Bajo
19,1767.8333333333333,3.0,1.1609314603563683,Autónomo,Universitario,Casado,646.0,0.0,24628.0,Salamanca,Bajo
55,5814.416666666667,0.0,0.2988978544709271,Desempleado,Universitario,Viudo,751.0,0.0,20855.0,Asturias,Bajo
36,5814.416666666667,4.0,0.4520803176013644,Empleado,Universitario,Viudo,717.0,0.0,31543.0,La Rioja,Alto
69,3286.583333333333,0.0,0.6052384695352316,Autónomo,Universitario,Viudo,765.0,4.0,23870.0,Huesca,Bajo
41,5814.416666666667,1.0,0.1891849282673813,Desempleado,Secundario,Soltero,774.0,0.0,13200.0,Segovia,Bajo
44,3199.5,0.0,1.1776840131270512,Autónomo,Secundario,Divorciado,691.0,3.0,45216.0,Ávila,Bajo
29,5548.25,0.0,0.5340272458282642,Desempleado,Universitario,Viudo,721.0,2.0,35555.0,Teruel,Bajo
68,9198.416666666666,2.0,0.3328380790172222,Autónomo,Universitario,Viudo,699.0,0.0,36739.0,Soria,Bajo
21,5814.416666666667,0.0,0.3383830421509753,Desempleado,Universitario,Casado,626.0,1.0,23610.0,Palencia,Bajo
40,8590.5,4.0,0.0899540189744485,Empleado,Secundario,Viudo,627.0,2.0,9273.0,Melilla,Bajo
63,5814.416666666667,1.0,0.5208175082051797,Autónomo,Universitario,Viudo,662.0,3.0,36339.0,Ceuta,Bajo
65,6908.166666666667,1.0,0.3356172645902193,Desempleado,Universitario,Casado,601.0,3.0,27822.0,Barcelona,Bajo
38,5814.416666666667,4.0,0.5423731242744328,Autónomo,Universitario,Divorciado,738.0,2.0,37843.0,Valencia,Bajo
40,2682.833333333333,2.0,0.257097595825309,Empleado,Secundario,Divorciado,732.0,3.0,8277.0,Murcia,Bajo
66,6634.25,1.0,0.4156963233723983,Desempleado,Universitario,Viudo,764.0,4.0,33094.0,Vizcaya,Bajo
21,5814.416666666667,0.0,0.6991672996717928,Empleado,Secundario,Casado,732.0,1.0,48783.0,A Coruña,Bajo
60,8734.5,3.0,0.3174957543839563,Autónomo,Universitario,Divorciado,700.0,4.0,33278.0,Granada,Bajo
24,5814.416666666667,4.0,,Desempleado,Secundario,Casado,641.0,3.0,27544.0,Tarragona,Bajo
18,5886.416666666667,3.0,0.0856350071492277,Desempleado,Universitario,Divorciado,726.0,3.0,6049.0,Girona,Bajo
48,6784.166666666667,4.0,0.1208573885272079,Autónomo,Universitario,Soltero,699.0,0.0,9839.0,Almería,Bajo
52,7803.166666666667,4.0,0.1948033917853862,Autónomo,Universitario,Viudo,689.0,3.0,18241.0,Badajoz,Bajo
51,5814.416666666667,1.0,0.5458415146260015,Autónomo,Universitario,Soltero,610.0,1.0,38085.0,Jaén,Alto
57,5814.416666666667,0.0,,Empleado,Universitario,Viudo,798.0,0.0,27544.0,Castellón,Bajo
52,7585.666666666667,4.0,0.1548644373159906,Desempleado,Universitario,Casado,603.0,0.0,14097.0,Huelva,Bajo
28,8926.916666666666,4.0,0.1023589705292047,Autónomo,Universitario,Soltero,788.0,0.0,10965.0,Valladolid,Bajo
43,7712.833333333333,3.0,0.336214534217862,Autónomo,Secundario,Viudo,777.0,4.0,31118.0,Santa Cruz de Tenerife,Bajo
41,3787.0,0.0,,Empleado,Universitario,Casado,699.0,4.0,27544.0,Álava,Bajo
60,5970.416666666667,4.0,0.2553981436248168,Desempleado,Universitario,Casado,795.0,4.0,18298.0,Ciudad Real,Bajo
44,6319.25,0.0,0.5851696535717582,Autónomo,Secundario,Viudo,636.0,0.0,44374.0,Ourense,Bajo
35,8359.5,1.0,0.1768048328249297,Desempleado,Universitario,Casado,675.0,1.0,17736.0,Guadalajara,Alto
33,8517.666666666666,4.0,,Autónomo,Universitario,Casado,702.0,0.0,27544.0,Asturias,Bajo
26,3902.6666666666665,0.0,0.3565083703450632,Desempleado,Secundario,Soltero,666.0,0.0,16696.0,Cantabria,Bajo
18,7165.416666666667,2.0,0.3167994417630982,Autónomo,Universitario,Divorciado,711.0,4.0,27240.0,La Rioja,Bajo
24,8407.75,3.0,0.270940501323184,Autónomo,Universitario,Divorciado,624.0,4.0,27336.0,Huesca,Bajo
33,6467.25,1.0,0.5138454005437654,Empleado,Secundario,Soltero,655.0,2.0,39878.0,Segovia,Alto
23,3407.75,0.0,0.5596801408554031,Autónomo,Universitario,Soltero,701.0,4.0,22887.0,Ávila,Bajo
63,4217.416666666667,2.0,0.7023256732992156,Autónomo,Universitario,Divorciado,702.0,0.0,35544.0,Soria,Bajo
33,5814.416666666667,4.0,0.5169048199160133,Autónomo,Universitario,Divorciado,798.0,3.0,36066.0,Palencia,Bajo
52,5814.416666666667,1.0,0.6592808106287532,Empleado,Universitario,Casado,712.0,2.0,46000.0,Zamora,Bajo
62,5814.416666666667,3.0,,Desempleado,Universitario,Divorciado,618.0,0.0,27544.0,Melilla,Bajo
30,5814.416666666667,0.0,0.1239161280151348,Desempleado,Universitario,Viudo,726.0,4.0,8646.0,Ceuta,Bajo
39,7940.083333333333,3.0,,Desempleado,Secundario,Casado,699.0,4.0,27544.0,Madrid,Bajo
45,2363.833333333333,3.0,0.629803285623634,Desempleado,Universitario,Divorciado,700.0,3.0,17865.0,Valencia,Bajo
36,6139.833333333333,2.0,0.150153370069763,Empleado,Universitario,Soltero,718.0,3.0,11063.0,Sevilla,Bajo
62,7326.416666666667,3.0,0.5032473810525837,Desempleado,Secundario,Divorciado,649.0,4.0,44244.0,Alicante,Bajo
32,3824.0,3.0,,Empleado,Universitario,Divorciado,707.0,0.0,27544.0,Cádiz,Bajo
56,3720.3333333333335,3.0,0.8293163695009408,Autónomo,Secundario,Soltero,637.0,0.0,37024.0,A Coruña,Bajo
40,8233.166666666666,1.0,0.1857021397194275,Desempleado,Secundario,Soltero,667.0,0.0,18347.0,Zaragoza,Bajo
18,4890.166666666667,1.0,,Desempleado,Universitario,Casado,699.0,1.0,27544.0,Pontevedra,Alto
49,6477.666666666667,0.0,0.0885349662944475,Desempleado,Secundario,Soltero,699.0,0.0,6882.0,Granada,Bajo
26,6603.416666666667,4.0,0.1921101450006941,Autónomo,Universitario,Casado,771.0,4.0,15223.0,Girona,Bajo
63,3938.5,0.0,,Desempleado,Universitario,Divorciado,679.0,0.0,27544.0,Badajoz,Bajo
53,5814.416666666667,4.0,,Empleado,Universitario,Divorciado,722.0,0.0,27544.0,Jaén,Alto
55,2050.5,0.0,,Autónomo,Universitario,Casado,638.0,0.0,27544.0,Castellón,Bajo
69,3481.6666666666665,4.0,0.3792723791287697,Desempleado,Universitario,Viudo,635.0,3.0,15846.0,Huelva,Alto
47,2109.583333333333,1.0,0.2546316413193759,Empleado,Universitario,Casado,719.0,2.0,6446.0,Las Palmas,Bajo
67,5814.416666666667,4.0,0.510283347426655,Autónomo,Universitario,Soltero,699.0,4.0,35604.0,Santa Cruz de Tenerife,Bajo
20,2820.9166666666665,3.0,0.237688694573277,Autónomo,Universitario,Viudo,634.0,4.0,8046.0,Álava,Bajo
36,5814.416666666667,3.0,0.1153884740515672,Desempleado,Universitario,Viudo,667.0,0.0,8051.0,León,Bajo
62,8964.916666666666,1.0,0.0599652348506678,Autónomo,Secundario,Viudo,764.0,3.0,6451.0,Ciudad Real,Bajo
40,8333.333333333334,0.0,0.31859,Desempleado,Universitario,Viudo,678.0,4.0,31859.0,Lugo,Alto
65,3488.25,0.0,0.6986550084808524,Desempleado,Secundario,Divorciado,684.0,0.0,29245.0,Burgos,Bajo
40,5814.416666666667,4.0,0.296748025740616,Desempleado,Universitario,Viudo,699.0,0.0,20705.0,Salamanca,Bajo
48,5814.416666666667,3.0,0.5115302480902355,Desempleado,Universitario,Divorciado,783.0,0.0,35691.0,Cantabria,Bajo
29,7141.333333333333,0.0,0.5728972180731889,Desempleado,Secundario,Soltero,614.0,2.0,49095.0,La Rioja,Bajo
53,3128.75,0.0,,Empleado,Secundario,Soltero,703.0,3.0,27544.0,Albacete,Bajo
66,3932.3333333333335,4.0,,Empleado,Universitario,Divorciado,737.0,4.0,27544.0,Huesca,Alto
60,9579.0,4.0,0.1217942025959564,Desempleado,Universitario,Viudo,761.0,0.0,14000.0,Ávila,Bajo
19,4015.3333333333335,0.0,0.979619790801926,Desempleado,Universitario,Soltero,771.0,1.0,47202.0,Teruel,Bajo
24,4304.416666666667,4.0,0.3635219638743151,Empleado,Universitario,Casado,700.0,4.0,18777.0,Soria,Bajo
33,4995.083333333333,3.0,0.428304499424434,Desempleado,Universitario,Divorciado,699.0,4.0,25673.0,Palencia,Bajo
69,7865.416666666667,2.0,0.4062192085606823,Empleado,Universitario,Casado,684.0,1.0,38341.0,Zamora,Bajo
34,4600.0,1.0,,Desempleado,Secundario,Divorciado,759.0,0.0,27544.0,Melilla,Bajo
24,4026.4166666666665,0.0,,Autónomo,Universitario,Casado,703.0,0.0,27544.0,Ceuta,Bajo
30,5144.416666666667,1.0,0.1529003936306351,Autónomo,Universitario,Casado,684.0,0.0,9439.0,Madrid,Bajo
66,6892.333333333333,0.0,0.4731102190840064,Empleado,Universitario,Viudo,730.0,2.0,39130.0,Sevilla,Bajo
45,6918.583333333333,0.0,0.148934632571697,Autónomo,Universitario,Viudo,603.0,4.0,12365.0,Murcia,Bajo
51,4673.75,1.0,0.562004100918249,Autónomo,Secundario,Casado,751.0,2.0,31520.0,Cádiz,Bajo
56,3878.25,2.0,0.7418724080878403,Empleado,Universitario,Soltero,699.0,1.0,34526.0,Vizcaya,Bajo
34,3978.1666666666665,1.0,0.7049520298294859,Autónomo,Universitario,Casado,758.0,0.0,33653.0,Zaragoza,Bajo
18,8630.166666666666,3.0,0.4017110523164867,Autónomo,Universitario,Viudo,711.0,4.0,41602.0,Pontevedra,Alto
54,9492.25,3.0,0.094743957790127,Autónomo,Universitario,Divorciado,649.0,3.0,10792.0,Granada,Alto
65,7405.666666666667,0.0,0.148793716523383,Autónomo,Universitario,Casado,757.0,0.0,13223.0,Tarragona,Bajo
59,5814.416666666667,4.0,0.2680119817121236,Empleado,Universitario,Divorciado,630.0,3.0,18700.0,Córdoba,Bajo
27,6379.833333333333,0.0,,Autónomo,Universitario,Soltero,604.0,2.0,27544.0,Girona,Alto
36,4854.583333333333,2.0,0.6585700798214745,Empleado,Universitario,Soltero,685.0,0.0,38365.0,Almería,Bajo
42,9274.666666666666,4.0,0.4343103076480736,Empleado,Secundario,Viudo,606.0,1.0,48337.0,Badajoz,Bajo
56,5346.5,3.0,0.3091898126500202,Empleado,Universitario,Soltero,684.0,0.0,19837.0,Navarra,Bajo
37,5512.416666666667,0.0,0.1054588882673963,Empleado,Universitario,Soltero,655.0,3.0,6976.0,Castellón,Bajo
52,7588.833333333333,2.0,0.4861968242812905,Empleado,Universitario,Divorciado,778.0,2.0,44276.0,Valladolid,Bajo
27,3975.0,2.0,0.6418448637316562,Empleado,Universitario,Soltero,788.0,4.0,30616.0,Islas Baleares,Alto
41,6916.25,1.0,0.4839448159527682,Empleado,Secundario,Divorciado,721.0,1.0,40165.0,Las Palmas,Bajo
38,1850.4166666666667,0.0,1.787795541544697,Empleado,Universitario,Soltero,699.0,0.0,39698.0,Álava,Bajo
32,3150.75,0.0,1.195614800708826,Autónomo,Universitario,Divorciado,759.0,1.0,45205.0,León,Bajo
38,1670.9166666666667,4.0,1.4596279487307366,Autónomo,Secundario,Viudo,779.0,3.0,29267.0,Ciudad Real,Bajo
30,9208.833333333334,1.0,0.1457748900512189,Autónomo,Universitario,Viudo,752.0,1.0,16109.0,Cáceres,Bajo
62,3383.75,4.0,0.2656323112917128,Autónomo,Universitario,Divorciado,648.0,2.0,10786.0,Ourense,Bajo
30,7243.166666666667,0.0,0.1974159552681838,Autónomo,Universitario,Casado,683.0,1.0,17159.0,Guadalajara,Alto
19,4862.083333333333,0.0,,Empleado,Universitario,Viudo,779.0,3.0,27544.0,Burgos,Bajo
38,1964.0833333333333,0.0,1.726377869235012,Desempleado,Universitario,Viudo,652.0,0.0,40689.0,Salamanca,Bajo
33,4136.583333333333,0.0,0.745542819154294,Autónomo,Secundario,Soltero,627.0,4.0,37008.0,Asturias,Bajo
43,8467.5,4.0,0.3821966341895482,Desempleado,Universitario,Divorciado,784.0,4.0,38835.0,Cantabria,Bajo
61,5735.083333333333,0.0,0.089463971752808,Empleado,Universitario,Casado,665.0,3.0,6157.0,La Rioja,Bajo
51,8155.416666666667,0.0,0.1687324375415112,Desempleado,Universitario,Soltero,667.0,0.0,16513.0,Albacete,Bajo
57,2026.1666666666667,1.0,1.3266019577198322,Desempleado,Universitario,Viudo,779.0,0.0,32255.0,Huesca,Bajo
32,7177.5,2.0,0.5680482990827819,Autónomo,Secundario,Casado,730.0,2.0,48926.0,Segovia,Bajo
25,5777.5,3.0,0.1626568585028126,Autónomo,Universitario,Divorciado,619.0,2.0,11277.0,Ávila,Bajo
59,5814.416666666667,2.0,0.1447551345076175,Desempleado,Universitario,Soltero,783.0,1.0,10100.0,Teruel,Bajo
68,5814.416666666667,0.0,0.1786221031057859,Empleado,Secundario,Viudo,643.0,3.0,12463.0,Soria,Alto
46,5814.416666666667,0.0,,Autónomo,Secundario,Divorciado,736.0,1.0,27544.0,Zamora,Bajo
69,2610.833333333333,0.0,0.7962336418767954,Autónomo,Universitario,Divorciado,777.0,1.0,24946.0,Melilla,Bajo
42,5814.416666666667,0.0,0.3611855588838089,Empleado,Universitario,Viudo,704.0,0.0,25201.0,Ceuta,Bajo
27,9763.166666666666,4.0,,Empleado,Universitario,Soltero,777.0,0.0,27544.0,Madrid,Bajo
20,3523.5,0.0,0.4428598457972659,Empleado,Universitario,Viudo,743.0,2.0,18725.0,Valencia,Bajo
46,5814.416666666667,4.0,,Empleado,Universitario,Casado,699.0,0.0,27544.0,Sevilla,Bajo
63,7100.916666666667,4.0,,Autónomo,Universitario,Divorciado,720.0,0.0,27544.0,Murcia,Bajo
19,7759.0,0.0,0.1315891223095759,Desempleado,Universitario,Casado,744.0,0.0,12252.0,Cádiz,Bajo
46,5212.75,0.0,0.2384218182980832,Desempleado,Universitario,Divorciado,686.0,2.0,14914.0,Vizcaya,Bajo
46,5134.666666666667,1.0,0.4842248766554142,Empleado,Universitario,Divorciado,650.0,3.0,29836.0,Zaragoza,Bajo
34,9459.833333333334,0.0,0.2491851512535457,Autónomo,Secundario,Divorciado,786.0,2.0,28287.0,Granada,Alto
57,5912.166666666667,0.0,0.6082231556395005,Autónomo,Universitario,Casado,673.0,2.0,43151.0,Girona,Bajo
24,7584.25,2.0,,Autónomo,Universitario,Viudo,799.0,2.0,27544.0,Toledo,Bajo
54,4012.9166666666665,2.0,,Empleado,Universitario,Casado,747.0,2.0,27544.0,Jaén,Bajo
49,5814.416666666667,1.0,,Desempleado,Secundario,Viudo,742.0,4.0,27544.0,Castellón,Bajo
63,9040.583333333334,0.0,0.0655562417616857,Desempleado,Universitario,Casado,699.0,2.0,7112.0,Islas Baleares,Bajo
32,5814.416666666667,2.0,0.7165379158127069,Autónomo,Universitario,Soltero,699.0,0.0,49995.0,Las Palmas,Bajo
29,2745.25,0.0,1.176334881461919,Autónomo,Universitario,Viudo,699.0,1.0,38752.0,Álava,Bajo
39,8080.0,3.0,0.5150990099009901,Autónomo,Secundario,Casado,688.0,0.0,49944.0,León,Bajo
56,5743.083333333333,1.0,0.6904392239940799,Desempleado,Universitario,Soltero,645.0,4.0,47583.0,Lugo,Alto
33,9300.833333333334,4.0,0.3963892124361616,Desempleado,Universitario,Casado,798.0,3.0,44241.0,Ourense,Bajo
55,5814.416666666667,0.0,0.6713198515184957,Desempleado,Universitario,Divorciado,631.0,2.0,46840.0,Guadalajara,Bajo
30,7564.916666666667,3.0,0.1634518996684255,Desempleado,Universitario,Divorciado,699.0,4.0,14838.0,Asturias,Bajo
37,9657.0,2.0,0.1713782748265506,Empleado,Secundario,Divorciado,665.0,2.0,19860.0,Cantabria,Bajo
53,3601.0,4.0,0.6673609182634453,Desempleado,Secundario,Casado,629.0,4.0,28838.0,La Rioja,Bajo
52,7426.916666666667,4.0,0.4565375941115088,Empleado,Universitario,Soltero,699.0,0.0,40688.0,Huesca,Bajo
52,6018.416666666667,0.0,0.1032525165810498,Autónomo,Universitario,Casado,682.0,1.0,7457.0,Segovia,Bajo
39,9394.583333333334,0.0,,Desempleado,Universitario,Divorciado,767.0,0.0,27544.0,Ávila,Bajo
63,4562.25,2.0,0.7426160337552743,Autónomo,Secundario,Soltero,728.0,1.0,40656.0,Teruel,Bajo
39,4618.0,0.0,,Empleado,Universitario,Divorciado,660.0,3.0,27544.0,Soria,Bajo
19,4799.666666666667,3.0,0.1136363636363636,Autónomo,Universitario,Divorciado,712.0,0.0,6545.0,Palencia,Bajo
52,8597.583333333334,3.0,0.3425478089773289,Desempleado,Universitario,Casado,699.0,1.0,35341.0,Zamora,Bajo
44,5814.416666666667,3.0,0.1341493127714158,Autónomo,Universitario,Viudo,710.0,0.0,9360.0,Melilla,Bajo
44,4754.083333333333,3.0,0.5322967974898771,Autónomo,Universitario,Viudo,713.0,3.0,30367.0,Ceuta,Bajo
32,9910.25,3.0,0.270923202408281,Autónomo,Universitario,Casado,688.0,3.0,32219.0,Barcelona,Bajo
42,4048.5,4.0,,Empleado,Universitario,Soltero,798.0,1.0,27544.0,Sevilla,Bajo
35,5071.416666666667,2.0,0.7469806267150861,Empleado,Universitario,Viudo,726.0,3.0,45459.0,Alicante,Bajo
62,9680.916666666666,0.0,0.1950228542407313,Empleado,Universitario,Casado,626.0,2.0,22656.0,Murcia,Bajo
30,5814.416666666667,2.0,0.1793817092571625,Empleado,Universitario,Soltero,765.0,2.0,12516.0,Cádiz,Alto
31,6515.416666666667,1.0,0.3445290017266739,Desempleado,Secundario,Casado,640.0,2.0,26937.0,Vizcaya,Bajo
43,3525.0,2.0,,Desempleado,Universitario,Soltero,731.0,2.0,27544.0,Pontevedra,Bajo
42,5814.416666666667,1.0,0.6891920943631491,Desempleado,Universitario,Divorciado,787.0,4.0,48087.0,Granada,Bajo
64,5814.416666666667,1.0,0.2359365370558812,Desempleado,Secundario,Divorciado,699.0,1.0,16462.0,Tarragona,Bajo
38,7408.416666666667,1.0,,Desempleado,Universitario,Divorciado,699.0,1.0,27544.0,Córdoba,Alto
48,9804.5,3.0,,Empleado,Universitario,Soltero,699.0,1.0,27544.0,Almería,Alto
29,6627.833333333333,2.0,0.6000829833781779,Autónomo,Universitario,Casado,708.0,0.0,47727.0,Toledo,Bajo
35,5814.416666666667,0.0,0.1589296719361357,Desempleado,Universitario,Soltero,796.0,4.0,11089.0,Badajoz,Bajo
29,3000.583333333333,0.0,1.386591496097981,Empleado,Universitario,Divorciado,647.0,0.0,49927.0,Navarra,Bajo
49,6413.25,0.0,0.1811354097636403,Desempleado,Universitario,Soltero,603.0,2.0,13940.0,Jaén,Bajo
29,7104.5,3.0,0.409869331644263,Empleado,Secundario,Viudo,709.0,0.0,34943.0,Huelva,Bajo
33,5010.166666666667,1.0,0.3403246731645654,Empleado,Secundario,Viudo,634.0,0.0,20461.0,Islas Baleares,Bajo
58,3764.0,2.0,1.0714222458377614,Desempleado,Universitario,Divorciado,703.0,3.0,48394.0,Santa Cruz de Tenerife,Bajo
41,3924.75,0.0,,Desempleado,Universitario,Casado,600.0,1.0,27544.0,Álava,Bajo
61,3625.3333333333335,4.0,0.6878218094887827,Autónomo,Universitario,Soltero,699.0,4.0,29923.0,León,Bajo
36,2068.333333333333,3.0,0.346293311845286,Desempleado,Secundario,Casado,609.0,1.0,8595.0,Cáceres,Bajo
64,7231.25,4.0,0.2954422356669547,Desempleado,Secundario,Viudo,609.0,0.0,25637.0,Ourense,Bajo
52,6807.0,0.0,0.3265143724597228,Autónomo,Secundario,Casado,737.0,3.0,26671.0,Burgos,Bajo
51,5814.416666666667,3.0,0.4226276639961016,Desempleado,Universitario,Viudo,799.0,3.0,29488.0,Asturias,Bajo
46,8908.333333333334,4.0,0.1518428437792329,Autónomo,Secundario,Soltero,699.0,0.0,16232.0,Cantabria,Bajo
63,5204.0,3.0,0.7007270048680502,Empleado,Universitario,Casado,699.0,4.0,43759.0,La Rioja,Bajo
23,5830.166666666667,4.0,0.5186815699951403,Desempleado,Secundario,Casado,609.0,3.0,36288.0,Huesca,Bajo
45,6989.5,0.0,0.2849631590242507,Desempleado,Universitario,Soltero,629.0,2.0,23901.0,Segovia,Alto
41,1905.5,0.0,1.503148779847809,Empleado,Universitario,Divorciado,681.0,2.0,34371.0,Ávila,Bajo
42,7756.583333333333,4.0,,Desempleado,Secundario,Divorciado,754.0,0.0,27544.0,Soria,Bajo
40,3944.0,0.0,,Empleado,Universitario,Casado,789.0,0.0,27544.0,Palencia,Alto
62,3223.9166666666665,2.0,1.0697133403985837,Desempleado,Universitario,Viudo,745.0,2.0,41384.0,Zamora,Bajo
63,6236.75,1.0,0.3833861118905413,Empleado,Universitario,Viudo,725.0,0.0,28693.0,Melilla,Bajo
37,4634.0,2.0,0.6706409149762624,Desempleado,Universitario,Soltero,657.0,4.0,37293.0,Ceuta,Bajo
35,8945.0,1.0,0.2022638345444382,Autónomo,Universitario,Divorciado,787.0,2.0,21711.0,Madrid,Bajo
24,5814.416666666667,1.0,0.3410774941596319,Desempleado,Universitario,Soltero,790.0,0.0,23798.0,Valencia,Bajo
33,3877.8333333333335,4.0,0.4625220269050586,Empleado,Secundario,Soltero,666.0,1.0,21523.0,Sevilla,Bajo
26,6523.5,3.0,0.6244858332694617,Desempleado,Universitario,Viudo,714.0,3.0,48886.0,Murcia,Bajo
69,2076.6666666666665,1.0,1.3862760834670946,Empleado,Universitario,Soltero,633.0,2.0,34546.0,Cádiz,Bajo
60,5814.416666666667,3.0,0.0888309231364568,Empleado,Universitario,Casado,651.0,3.0,6198.0,Vizcaya,Bajo
60,5497.916666666667,0.0,0.5456460780598712,Desempleado,Universitario,Soltero,699.0,4.0,35999.0,A Coruña,Bajo
24,5814.416666666667,4.0,0.1600905794505037,Desempleado,Universitario,Divorciado,746.0,0.0,11170.0,Pontevedra,Bajo
24,6105.833333333333,0.0,0.5218370410809335,Empleado,Universitario,Casado,730.0,2.0,38235.0,Tarragona,Bajo
25,2659.4166666666665,0.0,1.4270673393288005,Empleado,Universitario,Viudo,713.0,1.0,45542.0,Almería,Bajo
22,5814.416666666667,3.0,0.0962549983517979,Autónomo,Universitario,Viudo,755.0,4.0,6716.0,Toledo,Bajo
19,5814.416666666667,3.0,0.6302437905780173,Autónomo,Universitario,Soltero,653.0,2.0,43974.0,Jaén,Bajo
23,8152.583333333333,4.0,0.4213899479715018,Autónomo,Secundario,Viudo,732.0,2.0,41225.0,Valladolid,Alto
44,6286.5,4.0,0.5451231474853522,Desempleado,Secundario,Casado,707.0,3.0,41123.0,Islas Baleares,Bajo
64,4439.0,0.0,0.765938274386123,Empleado,Secundario,Soltero,705.0,1.0,40800.0,Santa Cruz de Tenerife,Bajo
69,9887.583333333334,0.0,0.2654760600416347,Autónomo,Universitario,Divorciado,607.0,4.0,31499.0,León,Bajo
44,9638.416666666666,0.0,0.1722620416562194,Autónomo,Universitario,Casado,661.0,2.0,19924.0,Ciudad Real,Alto
55,5814.416666666667,0.0,0.4256087598354664,Autónomo,Universitario,Divorciado,677.0,2.0,29696.0,Cáceres,Bajo
20,2389.083333333333,3.0,0.7136279605148418,Empleado,Universitario,Soltero,749.0,0.0,20459.0,Guadalajara,Bajo
62,2181.6666666666665,1.0,0.7573720397249809,Empleado,Universitario,Divorciado,685.0,3.0,19828.0,Burgos,Alto
64,5732.916666666667,1.0,,Autónomo,Universitario,Casado,774.0,4.0,27544.0,Salamanca,Bajo
48,4464.583333333333,3.0,0.3645916938870742,Autónomo,Universitario,Divorciado,699.0,0.0,19533.0,Asturias,Bajo
34,3483.583333333333,1.0,1.0645886658852235,Desempleado,Universitario,Viudo,621.0,1.0,44503.0,La Rioja,Alto
59,8286.25,4.0,0.1097098607130286,Empleado,Secundario,Casado,711.0,0.0,10909.0,Albacete,Alto
26,5814.416666666667,3.0,0.1039083886317056,Desempleado,Secundario,Viudo,654.0,4.0,7250.0,Huesca,Bajo
29,6253.833333333333,2.0,0.0826692961650188,Autónomo,Universitario,Divorciado,681.0,2.0,6204.0,Segovia,Bajo
36,5830.5,4.0,0.1446273904467884,Autónomo,Universitario,Divorciado,623.0,1.0,10119.0,Ávila,Alto
30,7239.75,0.0,0.3391691702061535,Empleado,Secundario,Viudo,692.0,0.0,29466.0,Teruel,Alto
64,2117.0,1.0,0.903597858604944,Empleado,Universitario,Viudo,662.0,2.0,22955.0,Barcelona,Bajo
19,2968.6666666666665,0.0,0.7931169997754323,Empleado,Secundario,Divorciado,699.0,3.0,28254.0,Valencia,Bajo
26,8600.083333333334,4.0,0.268931502601719,Desempleado,Universitario,Soltero,773.0,0.0,27754.0,Málaga,Bajo
41,5814.416666666667,3.0,0.2830607828243016,Empleado,Universitario,Viudo,681.0,0.0,19750.0,Murcia,Bajo
59,5814.416666666667,0.0,0.4787955226233643,Desempleado,Secundario,Casado,699.0,2.0,33407.0,Cádiz,Bajo
18,4009.5,2.0,0.419586814648543,Desempleado,Universitario,Soltero,610.0,1.0,20188.0,A Coruña,Bajo
